Protein IDs,Protein names,n_variants_present,f_present,mean_WD,max_WD,mean_z,median_log2FC,mean_MiST,mean_specificity,ctrl_detect_ratio_overall,n_high_lines,n_mid_lines,bait_specific_penalty,any_high,any_mid,S,prey_uniprot,struct_status,struct_iptm,struct_ptm,struct_rank,fraction_disordered,has_clash,S_struct,iface_contact_pairs,iface_res_A,iface_res_B,iface_min_ca_dist,iface_mean_ca_dist,iface_mean_plddt,iface_area,iface_hbonds,iface_salt_bridges,iface_hydroph_contacts,score_struct,priority_rank,score_struct_cal,priority_rank_cal
P55036,26S proteasome non-ATPase regulatory subunit 4 ,7,1.0,0.3187634178061743,1.7948124636539602,1.6170678927895807,2.043067216427378,1.1663429558705103,0.7551020408163265,0.2857142857142857,0,6,0.2448979591836734,False,True,0.6068353568762285,,,,,,,,0.6068353568762285,,,,,,,,,,,0.303418,85,0.303418,85
B4DZB1,116 kDa U5 small nuclear ribonucleoprotein component ,7,1.0,0.3552406371988933,1.308016733016402,0.598869925099021,0.8654959892893466,0.6693965025635492,0.9285714285714286,0.0,0,5,0.0714285714285714,False,True,0.6066012930779359,,,,,,,,0.6066012930779359,,,,,,,,,,,0.303301,86,0.303301,86
P50454,Serpin H1 ,7,1.0,-0.0511144913547236,0.6878002460904381,63.01659328761574,5.553415378279698,1.5163215785060005,0.6122448979591837,0.2857142857142857,5,6,0.3877551020408162,True,True,0.6062377901094952,,,,,,,,0.6062377901094952,,,,,,,,,,,0.303119,87,0.303119,87
Q9NRN7,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase ,7,1.0,0.808415896738455,2.47912741207145,-0.6067800525343012,-0.5659603216361084,0.2311423836623852,0.8877551020408163,0.0,0,2,0.1122448979591836,False,True,0.6055460825675983,,,,,,,,0.6055460825675983,,,,,,,,,,,0.302773,88,0.302773,88
Q8TBW1,Uncharacterized protein (Fragment) ,7,1.0,-0.0503482154245512,0.8549866875810562,324663.7842109358,0.5135886738043638,1.9917325589031163,0.673469387755102,0.1428571428571428,1,6,0.3265306122448979,True,True,0.60542604791498,,,,,,,,0.60542604791498,,,,,,,,,,,0.302713,89,0.302713,89
A0A024RAM0,"Transportin 1, isoform CRA_a ",7,1.0,0.2558875556938442,1.8190816134214287,1493651.425599933,2.639460753595817,0.1268476920919971,0.6836734693877551,0.1428571428571428,5,6,0.3163265306122448,True,True,0.6054161442705445,,,,,,,,0.6054161442705445,,,,,,,,,,,0.302708,90,0.302708,90
A8K9X5,"cDNA FLJ76472, highly similar to Homo sapiens Fas (TNFRSF6) associated factor 1 (FAF1), transcript variant 1, mRNA ",7,1.0,0.3834295449156236,1.8116861833764435,0.3895957530895421,0.8860652565319995,0.567672057972945,0.9285714285714286,0.0,0,4,0.0714285714285714,False,True,0.6040623904307489,,,,,,,,0.6040623904307489,,,,,,,,,,,0.302031,91,0.302031,91
B2R7C5,DNA replication licensing factor MCM3 ,7,1.0,-0.2226705012754952,1.818266846098817,1.6826406588160148,2.4864579549390875,1.324617060512617,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.6033128348315538,,,,,,,,0.6033128348315538,,,,,,,,,,,0.301656,92,0.301656,92
E9PJ81,UBX domain-containing protein 1 (Fragment) ,7,1.0,0.5840061073175659,1.3962806940819932,0.0055280725313112,0.248277789600543,0.3096588756218196,0.9285714285714286,0.0,0,1,0.0714285714285714,False,True,0.6027578332423438,,,,,,,,0.6027578332423438,,,,,,,,,,,0.301379,93,0.301379,93
Q6I9T8,Serine/threonine-protein phosphatase ,7,1.0,0.1055645913200911,2.029912354851364,1.1981863604402636,1.5767480916198515,0.9811608498910536,0.8877551020408163,0.0,0,6,0.1122448979591836,False,True,0.6008414653816881,,,,,,,,0.6008414653816881,,,,,,,,,,,0.300421,94,0.300421,94
V9HW95,Epididymis secretory protein Li 84 ,7,1.0,-0.0691156978597772,1.5508891699896823,13.350705708625132,4.796628634563788,1.2863393392273192,0.7244897959183673,0.2857142857142857,5,5,0.2755102040816326,True,True,0.6005845085988715,,,,,,,,0.6005845085988715,,,,,,,,,,,0.300292,95,0.300292,95
A0A7P0T9C4,Cytoplasmic dynein 1 heavy chain 1 ,7,1.0,-0.2071297695876897,0.8422081326761677,1.6093338998160416,2.1413361967876945,1.2821088944216912,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5988614761718636,,,,,,,,0.5988614761718636,,,,,,,,,,,0.299431,96,0.299431,96
A0A384NL53,Epididymis secretory sperm binding protein ,7,1.0,-0.0852958745310516,0.5960262228404648,9.274339893533902,3.563603243837772,1.3867495596200017,0.7755102040816327,0.2857142857142857,5,6,0.2244897959183673,True,True,0.5988456541712729,,,,,,,,0.5988456541712729,,,,,,,,,,,0.299423,97,0.299423,97
E5KN59,Peptidyl-prolyl cis-trans isomerase D ,7,1.0,-0.1452093547713708,1.6876086107025554,1451638.2783202685,3.041845024627854,0.1963790039247914,0.8571428571428571,0.1428571428571428,1,7,0.1428571428571428,True,True,0.5985411087025329,,,,,,,,0.5985411087025329,,,,,,,,,,,0.299271,98,0.299271,98
A0A0S2Z583,Retinol dehydrogenase 11 isoform 1 (Fragment) ,7,1.0,0.3680862151884591,1.5404144749447213,0.1856870403763752,0.6595425273767255,0.5143165829397415,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.5973050268764483,,,,,,,,0.5973050268764483,,,,,,,,,,,0.298653,99,0.298653,99
Q9GZV0,"cDNA FLJ12454 fis, clone NT2RM1000555, highly similar to UNR PROTEIN ",7,1.0,-0.2506117017474236,0.9285714285714408,1.5821792133226469,2.444738687302604,1.268350134791111,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.597143973588654,,,,,,,,0.597143973588654,,,,,,,,,,,0.298572,100,0.298572,100
Q86VG2,Splicing factor proline/glutamine-rich (Polypyrimidine tract binding protein associated) ,7,1.0,-0.2361204141555706,0.038343244278056,1.5109406865642134,2.3851683442297364,1.22405661579419,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5955252687476208,,,,,,,,0.5955252687476208,,,,,,,,,,,0.297763,101,0.297763,101
B1AQP2,Prefoldin subunit 2 ,7,1.0,0.2074756444394964,2.734448393577785,29.155866668191617,4.010624983710187,0.8152839562365141,0.7346938775510204,0.2857142857142857,5,6,0.2653061224489795,True,True,0.5950719774051253,,,,,,,,0.5950719774051253,,,,,,,,,,,0.297536,102,0.297536,102
Q8IVL6,Prolyl 3-hydroxylase 3 ,7,1.0,0.2175072057258969,2.314248886650101,0.55027953031492,0.8104415113410361,0.7076543190943104,0.9285714285714286,0.0,0,6,0.0714285714285714,False,True,0.5947854614595833,,,,,,,,0.5947854614595833,,,,,,,,,,,0.297393,103,0.297393,103
V9HWE0,Annexin ,7,1.0,0.4669533909825606,1.7979725505588071,795907.0150568745,1.2414322037638854,0.2314778569665024,0.7244897959183673,0.1428571428571428,4,6,0.2755102040816326,True,True,0.5946520246995302,,,,,,,,0.5946520246995302,,,,,,,,,,,0.297326,104,0.297326,104
A0A7I2V4J2,Non-POU domain-containing octamer-binding protein ,7,1.0,0.1324013143133738,2.5433680746071388,0.7161425305141788,1.3194202451319654,0.7360148072413966,0.9285714285714286,0.0,0,5,0.0714285714285714,False,True,0.5935005200810729,,,,,,,,0.5935005200810729,,,,,,,,,,,0.29675,105,0.29675,105
Q13868,Exosome complex component RRP4 ,7,1.0,0.4154359029548025,1.9727501012552129,0.1820968256356492,0.1468347218189123,0.4463176566306592,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.5927724460200852,,,,,,,,0.5927724460200852,,,,,,,,,,,0.296386,106,0.296386,106
O75190,DnaJ homolog subfamily B member 6 ,7,1.0,0.3092725622455486,1.3987498439470896,1027151.1544900436,1.7274594132277947,0.2635155734908508,0.7040816326530612,0.1428571428571428,2,5,0.2959183673469387,True,True,0.5925748634780192,O75190,empty,,,,,,0.5925748634780192,,,,,,,,,,,0.296287,107,0.296287,107
Q96RW7,Hemicentin-1 ,7,1.0,0.6065945700479052,2.333883497036412,-0.2969553682757069,-0.7864789011447932,0.2641365381132782,0.9285714285714286,0.0,0,1,0.0714285714285714,False,True,0.5915063891922664,,,,,,,,0.5915063891922664,,,,,,,,,,,0.295753,108,0.295753,108
O95782,AP-2 complex subunit alpha-1 ,7,1.0,0.1981343741417403,1.0185803244532332,1010689.1149987642,1.7144726934417245,0.0,0.8673469387755102,0.1428571428571428,3,7,0.1326530612244897,True,True,0.5908636086796674,O95782,empty,,,,,,0.5908636086796674,,,,,,,,,,,0.295432,109,0.295432,109
B4DMT5,Eukaryotic translation initiation factor 3 subunit F ,7,1.0,0.455724637512227,2.0381618700614683,20.72456912735237,3.2781165475889225,0.258727322418243,0.7857142857142857,0.2857142857142857,5,6,0.2142857142857142,True,True,0.5887870971553879,,,,,,,,0.5887870971553879,,,,,,,,,,,0.294394,110,0.294394,110
A0A0G2JIW1,Heat shock 70 kDa protein 1B ,7,1.0,0.0809009192617499,1.0208462876746836,-15.610026273622692,-0.7689927045733391,1.9307518058480877,0.7040816326530612,0.2857142857142857,0,5,0.2959183673469387,False,True,0.5877012154842103,,,,,,,,0.5877012154842103,,,,,,,,,,,0.293851,111,0.293851,111
A0A5F9ZHM4,L-lactate dehydrogenase ,7,1.0,-0.6382845976465493,0.0,2.137188473395414,3.290838445074748,1.6047107855516232,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5868223762160468,,,,,,,,0.5868223762160468,,,,,,,,,,,0.293411,112,0.293411,112
B2R9K8,"cDNA, FLJ94440, highly similar to Homo sapiens chaperonin containing TCP1, subunit 6A (zeta 1)(CCT6A), mRNA ",7,1.0,-0.2582390086164742,0.0456865587051405,2.8868093950975857,1.901700860235288,1.961958738540838,0.7142857142857143,0.2857142857142857,4,5,0.2857142857142857,True,True,0.5864938049057338,,,,,,,,0.5864938049057338,,,,,,,,,,,0.293247,113,0.293247,113
Q6IBR0,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 ,7,1.0,0.2243775605871132,1.5253198930560798,647175.0368853317,0.7929563716232266,0.8490897467877119,0.673469387755102,0.1428571428571428,2,6,0.3265306122448979,True,True,0.5862859526372538,,,,,,,,0.5862859526372538,,,,,,,,,,,0.293143,114,0.293143,114
B4DGN8,Procollagen-lysine 5-dioxygenase ,7,1.0,0.4535164693919166,2.7502308553910275,4.966161583591335,2.914747108529326,0.2004844132381927,0.8163265306122449,0.2857142857142857,5,6,0.183673469387755,True,True,0.5860814048303131,,,,,,,,0.5860814048303131,,,,,,,,,,,0.293041,115,0.293041,115
B4DVQ5,Eukaryotic translation initiation factor 3 subunit C ,7,1.0,0.1475635139782105,1.3002241428860877,0.5551183024463155,0.896743667192915,0.6415539597531316,0.9285714285714286,0.0,0,5,0.0714285714285714,False,True,0.5853922214743793,,,,,,,,0.5853922214743793,,,,,,,,,,,0.292696,116,0.292696,116
Q53FM7,Complex I-30kD (Fragment) ,7,1.0,0.1448974222346764,1.7325022149299696,0.5929098243414588,0.7713176861411455,0.6679021045885719,0.9285714285714286,0.0,0,4,0.0714285714285714,False,True,0.5852227551632161,,,,,,,,0.5852227551632161,,,,,,,,,,,0.292611,117,0.292611,117
Q9NQP4,Prefoldin subunit 4 ,7,1.0,0.1825163691319208,1.909040749171783,0.4694358478571291,0.827285055252375,0.589315616912791,0.9285714285714286,0.0,0,4,0.0714285714285714,False,True,0.5852153902888043,,,,,,,,0.5852153902888043,,,,,,,,,,,0.292608,118,0.292608,118
A0A024R4E5,"High density lipoprotein binding protein (Vigilin), isoform CRA_a ",7,1.0,-0.4383186084901398,0.4003135675354142,1.6763925916115168,2.733583499845551,1.3259647787128173,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.585197063177508,,,,,,,,0.585197063177508,,,,,,,,,,,0.292599,119,0.292599,119
S4R446,RNA-binding protein MEX3D (Fragment) ,7,1.0,-0.1143751149933627,1.04663925846237,1.1045113647472136,1.5000529644232614,0.9764875496363312,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5845511822234614,,,,,,,,0.5845511822234614,,,,,,,,,,,0.292276,120,0.292276,120
A0A5C2GID7,IG c1255_light_IGKV2D-29_IGKJ2 (Fragment) ,7,1.0,-0.1478549999340352,1.2932869062790848,1.1326284390540229,1.6586152902943958,0.9976946064306248,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5841447448684516,,,,,,,,0.5841447448684516,,,,,,,,,,,0.292072,121,0.292072,121
A0A5E4,Uncharacterized protein ,7,1.0,0.2312468072781704,1.5509740009426725,0.3900669548734739,0.5144433212741184,0.5425385177509061,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.5840795988700416,,,,,,,,0.5840795988700416,,,,,,,,,,,0.29204,122,0.29204,122
E9PK09,Bcl-2-associated transcription factor 1 (Fragment) ,7,1.0,-0.0777589705677827,1.6015584978699964,0.9659613214935024,1.486674332774573,0.8927229287092254,0.9285714285714286,0.0,0,6,0.0714285714285714,False,True,0.5834323719254338,,,,,,,,0.5834323719254338,,,,,,,,,,,0.291716,123,0.291716,123
Q6Y7W6,GRB10-interacting GYF protein 2 ,7,1.0,-0.0335037405711677,1.247261702197236,1128370.8876363318,2.1091695188375006,0.305307764599177,0.7959183673469388,0.1428571428571428,5,6,0.2040816326530612,True,True,0.5833487139763561,,,,,,,,0.5833487139763561,,,,,,,,,,,0.291674,124,0.291674,124
B3KY03,Condensin complex subunit 1 ,7,1.0,0.4229318568153623,1.9568946322397207,0.2049476293314482,0.4729050033394415,0.4079395689428218,0.8469387755102041,0.0,0,2,0.1530612244897958,False,True,0.582889334401326,,,,,,,,0.582889334401326,,,,,,,,,,,0.291445,125,0.291445,125
A0A024R1N1,"Myosin, heavy polypeptide 9, non-muscle, isoform CRA_a ",7,1.0,0.1103519423103029,0.7684976481050042,619693.0500019424,1.0293693396901773,0.9543173800324424,0.673469387755102,0.1428571428571428,2,6,0.3265306122448979,True,True,0.5823567594980815,,,,,,,,0.5823567594980815,,,,,,,,,,,0.291178,126,0.291178,126
A8K6Q9,"cDNA FLJ75882, highly similar to Homo sapiens spastic paraplegia 20, spartin (Troyer syndrome) (SPG20), mRNA ",7,1.0,-0.1405879423554641,0.9217660436698408,1885460.657911728,2.899353275795693,0.2851928788491011,0.6020408163265306,0.1428571428571428,2,6,0.3979591836734693,True,True,0.5821238509646988,,,,,,,,0.5821238509646988,,,,,,,,,,,0.291062,127,0.291062,127
A0A024QZQ1,"Sirtuin (Silent mating type information regulation 2 homolog) 1 (S. cerevisiae), isoform CRA_a ",7,1.0,-0.1392809892963859,0.3976999409151939,1.1287698769532903,1.396803329487167,0.990779985719712,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5818216786487166,,,,,,,,0.5818216786487166,,,,,,,,,,,0.290911,128,0.290911,128
A0A1B0GVY6,Very-long-chain 3-oxoacyl-CoA reductase (Fragment) ,7,1.0,0.8993806744135421,2.9178970610970327,1.0123850519538584,0.3610119365459141,0.2416222877546225,0.663265306122449,0.2857142857142857,1,2,0.336734693877551,True,True,0.5817251605065444,,,,,,,,0.5817251605065444,,,,,,,,,,,0.290863,129,0.290863,129
Q3ZCQ8,Mitochondrial import inner membrane translocase subunit TIM50 ,7,1.0,0.2503711326763115,0.885688746863436,409847.2281177357,0.7247896187228768,0.6225539707855173,0.7755102040816327,0.1428571428571428,3,5,0.2244897959183673,True,True,0.5813724379625658,,,,,,,,0.5813724379625658,,,,,,,,,,,0.290686,130,0.290686,130
P60468,Protein transport protein Sec61 subunit beta ,7,1.0,0.7427705178586186,2.3934505140001647,1.6080428076919306,0.8615823015785011,0.020392669002229,0.7959183673469388,0.2857142857142857,1,4,0.2040816326530612,True,True,0.5795111804872586,,,,,,,,0.5795111804872586,,,,,,,,,,,0.289756,131,0.289756,131
Q9H2M9,Rab3 GTPase-activating protein non-catalytic subunit ,7,1.0,0.2250365607963236,1.160424949526241,0.2761960310964412,0.7264916578038587,0.4822569251677254,0.9081632653061226,0.0,0,3,0.0918367346938775,False,True,0.579484457575176,,,,,,,,0.579484457575176,,,,,,,,,,,0.289742,132,0.289742,132
B4DRS4,"cDNA FLJ60139, highly similar to Homo sapiens HIV TAT specific factor 1 (HTATSF1), mRNA ",7,1.0,0.3655816110302392,1.014827701846234,515673.2603675356,0.6816189504972741,0.2123699243280207,0.8061224489795918,0.1428571428571428,2,6,0.1938775510204081,True,True,0.5786820071384504,,,,,,,,0.5786820071384504,,,,,,,,,,,0.289341,133,0.289341,133
Q6P6C2,RNA demethylase ALKBH5 ,7,1.0,0.0991108572780936,1.4035756498156202,1279952.6928673133,2.084764842334323,0.0,0.7346938775510204,0.1428571428571428,3,7,0.2653061224489795,True,True,0.5765158109266872,,,,,,,,0.5765158109266872,,,,,,,,,,,0.288258,134,0.288258,134
A8KAK1,"cDNA FLJ77398, highly similar to Homo sapiens UDP-glucose ceramide glucosyltransferase-like 1, transcript variant 2, mRNA ",7,1.0,0.3464248648738471,3.024472306068907,7.7417674158617,3.219729894711641,0.4869820213978783,0.6938775510204083,0.2857142857142857,4,6,0.3061224489795918,True,True,0.5764099195311332,,,,,,,,0.5764099195311332,,,,,,,,,,,0.288205,135,0.288205,135
A0A7I2V3U3,Eukaryotic translation initiation factor 3 subunit I ,7,1.0,-0.0456277794487896,2.512770699096408,0.7267606615467402,1.2033141460655514,0.7496940861649269,0.9285714285714286,0.0,0,5,0.0714285714285714,False,True,0.5758247499294629,,,,,,,,0.5758247499294629,,,,,,,,,,,0.287912,136,0.287912,136
P35580,Myosin-10 ,7,1.0,-0.1676231608048913,0.3603425363985584,1799513.9939856804,2.5466926537071366,0.0513785058435872,0.7040816326530612,0.1428571428571428,5,7,0.2959183673469387,True,True,0.5747421335766043,P35580,empty,,,,,,0.5747421335766043,,,,,,,,,,,0.287371,137,0.287371,137
A0A804HJG7,CLIP-associating protein 2 ,7,1.0,0.1784382572519287,1.2605732075374996,0.3402817887629511,0.2509016414817715,0.5134027375463776,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.5746180605177058,,,,,,,,0.5746180605177058,,,,,,,,,,,0.287309,138,0.287309,138
P46783,40S ribosomal protein S10 ,7,1.0,0.5724104157577095,2.386649923412741,-0.9022702331474444,-0.6289750444314954,0.7467199370972136,0.7142857142857143,0.2857142857142857,0,4,0.2857142857142857,False,True,0.5743640722864984,,,,,,,,0.5743640722864984,,,,,,,,,,,0.287182,139,0.287182,139
P54727,UV excision repair protein RAD23 homolog B ,7,1.0,0.1670773354401474,1.1195201506627233,0.21314113935022,0.6645695934527396,0.4356991096643456,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.5737271939526892,,,,,,,,0.5737271939526892,,,,,,,,,,,0.286864,140,0.286864,140
A0A024R6D1,"NIMA (Never in mitosis gene a)-related kinase 9, isoform CRA_a ",7,1.0,0.2564577023845792,1.6748952405276305,-0.0951568941336486,0.279646125775951,0.3253291751143083,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.5723251190362617,,,,,,,,0.5723251190362617,,,,,,,,,,,0.286163,141,0.286163,141
Q13838,Spliceosome RNA helicase DDX39B ,7,1.0,-0.267256965076906,0.4336473307899566,1.2383899912428156,1.7010157953322071,1.0348675903169062,0.9081632653061226,0.0,0,7,0.0918367346938775,False,True,0.572073664937968,,,,,,,,0.572073664937968,,,,,,,,,,,0.286037,142,0.286037,142
Q58F09,Glucosidase I ,7,1.0,-0.2312666050118004,0.490669455620928,8.35498182588278,4.206725133076166,1.1002347148238316,0.7448979591836735,0.2857142857142857,4,4,0.2551020408163265,True,True,0.571655642439708,,,,,,,,0.571655642439708,,,,,,,,,,,0.285828,143,0.285828,143
Q00610,Clathrin heavy chain 1 ,7,1.0,0.1676172773639148,1.1096038948435036,2.75243721524059,0.4763750676519471,1.213871270659301,0.7040816326530612,0.2857142857142857,3,5,0.2959183673469387,True,True,0.5706839969711703,,,,,,,,0.5706839969711703,,,,,,,,,,,0.285342,144,0.285342,144
A0A0D9SF53,RNA helicase ,7,1.0,0.3278628859346179,2.4619770546234268,-0.0577304030474582,0.0669368594746799,1.0032613920394482,0.7040816326530612,0.2857142857142857,0,5,0.2959183673469387,False,True,0.5704628514939851,,,,,,,,0.5704628514939851,,,,,,,,,,,0.285231,145,0.285231,145
A0A024R3E3,"Apolipoprotein A-I, isoform CRA_a ",7,1.0,-0.4554630142849568,0.8432750359118063,1.4522192909527,2.140911887973438,1.1887142280511944,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5698631589376174,,,,,,,,0.5698631589376174,,,,,,,,,,,0.284932,146,0.284932,146
Q75MT9,Malate dehydrogenase (Fragment) ,7,1.0,-0.2132446177699737,1.1767208885136822,0.899179127869029,1.553264067894645,0.8544497174269317,0.9285714285714286,0.0,0,6,0.0714285714285714,False,True,0.5690033549519996,,,,,,,,0.5690033549519996,,,,,,,,,,,0.284502,147,0.284502,147
B4E290,"cDNA FLJ50039, highly similar to Homo sapiens solute carrier family 25, member 24, transcript variant 1, mRNA ",7,1.0,0.3490590796691413,1.1390740279306637,-0.1165575932392785,-0.4388481950927847,0.2378395180614611,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.5689262976414962,,,,,,,,0.5689262976414962,,,,,,,,,,,0.284463,148,0.284463,148
P56192,"Methionine--tRNA ligase, cytoplasmic ",7,1.0,-0.1441760824140928,0.7802428867107594,0.7700458097243505,1.296648855801255,0.7741271723264542,0.9285714285714286,0.0,0,5,0.0714285714285714,False,True,0.5686205872322919,,,,,,,,0.5686205872322919,,,,,,,,,,,0.28431,149,0.28431,149
B3KVX6,"cDNA FLJ41699 fis, clone HCHON2004776, highly similar to Homo sapiens cytoskeleton-associated protein 4 (CKAP4), mRNA ",7,1.0,0.4167111116796788,1.371345358675114,2.6866717840502568,2.68400798441521,0.3487832267047659,0.6836734693877551,0.2857142857142857,0,7,0.3163265306122448,False,True,0.5685663779494391,,,,,,,,0.5685663779494391,,,,,,,,,,,0.284283,150,0.284283,150
A8K8F0,Glyoxalase domain-containing protein 4 ,7,1.0,-0.2467195320052327,0.4706600993446286,1.0086597011678484,1.455762706433351,0.9207887063724122,0.9285714285714286,0.0,0,7,0.0714285714285714,False,True,0.5683104212066211,,,,,,,,0.5683104212066211,,,,,,,,,,,0.284155,151,0.284155,151
Q6IB98,Eukaryotic translation initiation factor 3 subunit H ,7,1.0,0.1314340689369677,0.746031486330298,0.2332684924968902,0.4006645912391491,0.44736040144224,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.568115067217678,,,,,,,,0.568115067217678,,,,,,,,,,,0.284058,152,0.284058,152
